unique_id,ds,cutoff,xLSTM-lo-80.0,xLSTM-median,xLSTM-hi-80.0,y
SPY,2021-03-09,2021-02-26,357.68286,370.68533,382.90778,360.4297180175781
SPY,2021-03-10,2021-02-26,363.61075,373.14987,380.44482,362.6732482910156
SPY,2021-03-11,2021-02-26,357.07153,372.70078,385.31354,366.3504638671875
SPY,2021-03-12,2021-02-26,357.79813,370.16812,380.38126,366.84381103515625
SPY,2021-03-15,2021-03-12,352.9525,363.27844,371.12872,369.0315856933594
SPY,2021-03-16,2021-03-12,355.63925,365.78986,374.6187,368.5660705566406
SPY,2021-03-17,2021-03-12,348.56073,360.3284,372.91245,369.8227233886719
SPY,2021-03-18,2021-03-12,346.445,358.81625,370.89072,364.4419860839844
SPY,2021-03-19,2021-03-12,347.127,359.9587,372.27457,363.76763916015625
SPY,2021-03-22,2021-03-12,356.89908,368.40692,378.67957,366.6723937988281
SPY,2021-03-23,2021-03-12,357.36166,366.1269,373.38763,363.78631591796875
SPY,2021-03-24,2021-03-12,346.79532,361.95273,376.06662,361.9371032714844
SPY,2021-03-25,2021-03-12,341.8245,361.175,379.9184,363.97320556640625
SPY,2021-03-26,2021-03-12,351.1933,363.7411,375.4442,369.83856201171875
SPY,2021-03-29,2021-03-26,363.06732,369.73956,374.78198,369.6517639160156
SPY,2021-03-30,2021-03-26,358.12216,362.12213,365.6152,368.6711730957031
SPY,2021-03-31,2021-03-26,350.9536,360.0841,369.55618,370.16546630859375
SPY,2021-04-01,2021-03-26,354.71735,360.6776,366.21454,374.1628723144531
SPY,2021-04-05,2021-03-26,358.15686,364.25665,370.0847,379.5333557128906
SPY,2021-04-06,2021-03-26,355.86343,363.6439,370.75998,379.3092041015625
SPY,2021-04-07,2021-03-26,357.86166,364.18854,370.75784,379.748046875
SPY,2021-04-08,2021-03-26,362.30347,368.77087,374.10672,381.55072021484375
SPY,2021-04-09,2021-03-26,354.37033,362.05698,369.58228,384.3245849609375
SPY,2021-04-12,2021-03-26,357.32474,361.66824,365.8306,384.4646911621094
SPY,2021-04-13,2021-04-12,365.33163,375.18326,382.6838,385.6042175292969
SPY,2021-04-14,2021-04-12,364.45648,372.88315,380.77164,384.2873229980469
SPY,2021-04-15,2021-04-12,358.13837,371.59653,383.30646,388.41558837890625
SPY,2021-04-16,2021-04-12,361.02368,373.11893,384.35336,389.7137451171875
SPY,2021-04-19,2021-04-12,366.0347,373.56705,380.13916,387.7991638183594
SPY,2021-04-20,2021-04-12,367.40268,375.96857,383.70407,384.959716796875
SPY,2021-04-21,2021-04-12,362.8302,376.2674,387.54208,388.602294921875
SPY,2021-04-22,2021-04-12,367.97055,380.08505,389.87567,385.0531311035156
SPY,2021-04-23,2021-04-12,363.57495,373.99692,384.56964,389.22796630859375
SPY,2021-04-26,2021-04-12,366.11118,378.2282,388.64346,390.0406188964844
SPY,2021-04-27,2021-04-26,394.9717,399.0625,404.3024,389.9565124511719
SPY,2021-04-28,2021-04-26,381.44022,398.35916,416.6919,389.8444519042969
SPY,2021-04-29,2021-04-26,375.59146,389.8283,410.208,392.328857421875
SPY,2021-04-30,2021-04-26,385.6618,393.37256,407.66336,389.7509765625
SPY,2021-05-03,2021-04-26,387.68674,394.43906,407.7075,390.5917053222656
SPY,2021-05-04,2021-04-26,381.3588,396.96097,416.56323,388.1820068359375
SPY,2021-05-05,2021-04-26,382.86212,402.27878,421.30618,388.30340576171875
SPY,2021-05-06,2021-04-26,397.72327,395.79993,406.13098,391.40423583984375
SPY,2021-05-07,2021-04-26,389.14526,393.41016,408.49796,394.2528991699219
SPY,2021-05-10,2021-04-26,390.37326,394.2126,408.61032,390.348876953125
SPY,2021-05-11,2021-05-10,390.52588,392.39185,395.585,386.86505126953125
SPY,2021-05-12,2021-05-10,387.6478,391.64777,396.3441,378.64605712890625
SPY,2021-05-13,2021-05-10,382.98746,389.889,397.5978,383.1944885253906
SPY,2021-05-14,2021-05-10,386.09402,390.51773,396.3405,389.0786437988281
SPY,2021-05-17,2021-05-10,388.02466,392.15427,397.25467,388.0885314941406
SPY,2021-05-18,2021-05-10,386.9198,391.5175,397.16202,384.7449035644531
SPY,2021-05-19,2021-05-10,387.19122,393.48712,400.2414,383.7361755371094
SPY,2021-05-20,2021-05-10,390.34982,393.32336,397.3811,387.8643798828125
SPY,2021-05-21,2021-05-10,387.9943,391.0397,396.52045,387.5469055175781
SPY,2021-05-24,2021-05-10,389.067,392.6474,397.4624,391.4976806640625
SPY,2021-05-25,2021-05-24,382.4572,386.76343,391.2005,390.62908935546875
SPY,2021-05-26,2021-05-24,381.32776,388.46826,394.9224,391.40423583984375
SPY,2021-05-27,2021-05-24,384.5753,389.95352,395.2666,391.6096496582031
SPY,2021-05-28,2021-05-24,384.09567,388.45074,393.00348,392.310302734375
SPY,2021-06-01,2021-05-24,382.61548,388.59653,393.69705,391.9646301269531
SPY,2021-06-02,2021-05-24,381.61124,389.4721,396.37427,392.5810852050781
SPY,2021-06-03,2021-05-24,384.9501,390.0864,394.8698,391.1239929199219
SPY,2021-06-04,2021-05-24,383.7281,389.7946,394.82468,394.701171875
SPY,2021-06-07,2021-05-24,382.5343,389.01468,395.2369,394.3182373046875
SPY,2021-06-08,2021-05-24,384.37125,389.51712,394.2599,394.4023132324219
SPY,2021-06-09,2021-06-08,391.83395,393.85324,396.12527,393.8139343261719
SPY,2021-06-10,2021-06-08,386.8904,393.962,400.31985,395.6445007324219
SPY,2021-06-11,2021-06-08,384.85538,394.0758,402.01346,396.2983093261719
SPY,2021-06-14,2021-06-08,388.22507,395.21664,400.93817,397.1856689453125
SPY,2021-06-15,2021-06-08,390.3227,395.5424,399.66183,396.4571228027344
SPY,2021-06-16,2021-06-08,388.2397,396.04993,402.64154,394.2435302734375
SPY,2021-06-17,2021-06-08,386.3867,393.33798,399.88,394.1127624511719
SPY,2021-06-18,2021-06-08,391.82666,397.68954,402.77295,388.7959899902344
SPY,2021-06-21,2021-06-08,386.24057,395.11716,403.06613,394.36199951171875
SPY,2021-06-22,2021-06-08,388.95792,395.75488,401.52167,396.4703369140625
SPY,2021-06-23,2021-06-22,392.45667,397.70953,401.6935,395.99249267578125
SPY,2021-06-24,2021-06-22,389.78445,396.2529,402.44336,398.3350830078125
SPY,2021-06-25,2021-06-22,392.0681,395.39426,400.27753,399.7500305175781
SPY,2021-06-28,2021-06-22,392.79932,396.19855,400.22922,400.55584716796875
SPY,2021-06-29,2021-06-22,393.04376,396.04788,400.1519,400.7713623046875
SPY,2021-06-30,2021-06-22,389.94632,396.5658,403.4997,401.1086730957031
SPY,2021-07-01,2021-06-22,392.7302,399.74298,405.70587,403.3294982910156
SPY,2021-07-02,2021-06-22,394.72083,398.46384,402.8228,406.412353515625
SPY,2021-07-06,2021-06-22,393.55777,397.13306,402.37167,405.6720275878906
SPY,2021-07-07,2021-06-22,394.56265,399.18555,403.83588,407.1057434082031
SPY,2021-07-08,2021-07-07,394.83765,400.15512,404.50757,403.78863525390625
SPY,2021-07-09,2021-07-07,393.55896,401.20438,407.997,408.0990295410156
SPY,2021-07-12,2021-07-07,393.94232,399.5453,405.4539,409.5607604980469
SPY,2021-07-13,2021-07-07,395.31314,401.21738,406.63773,408.1645812988281
SPY,2021-07-14,2021-07-07,395.08316,400.4239,405.38898,408.7737731933594
SPY,2021-07-15,2021-07-07,394.15005,401.8259,409.06946,407.3774719238281
SPY,2021-07-16,2021-07-07,390.39966,402.42838,413.11655,404.18218994140625
SPY,2021-07-19,2021-07-07,396.85703,402.5242,407.70898,398.21331787109375
SPY,2021-07-20,2021-07-07,395.33716,401.2334,406.84314,403.9198913574219
SPY,2021-07-21,2021-07-07,395.8272,403.76126,409.80292,407.1900939941406
SPY,2021-07-22,2021-07-21,405.00577,411.04886,415.83173,408.0428771972656
SPY,2021-07-23,2021-07-21,399.9493,408.38535,416.94415,412.2408142089844
SPY,2021-07-26,2021-07-21,396.48035,411.60745,424.4827,413.25274658203125
SPY,2021-07-27,2021-07-21,401.80103,411.4632,420.0265,411.36932373046875
SPY,2021-07-28,2021-07-21,402.57108,412.25095,420.6113,411.2006530761719
SPY,2021-07-29,2021-07-21,397.47528,411.62494,424.54282,412.9060974121094
SPY,2021-07-30,2021-07-21,400.35333,412.7873,423.97812,410.90081787109375
SPY,2021-08-02,2021-07-21,407.1577,413.94128,421.44284,410.0386962890625
SPY,2021-08-03,2021-07-21,404.2795,411.22427,420.39905,413.37457275390625
SPY,2021-08-04,2021-07-21,406.91296,412.39493,419.72604,411.3412170410156
SPY,2021-08-05,2021-08-04,405.70395,408.5829,412.71408,413.94622802734375
SPY,2021-08-06,2021-08-04,400.6444,407.34152,416.35583,414.6301574707031
SPY,2021-08-09,2021-08-04,404.8558,417.4533,428.29285,414.2928161621094
SPY,2021-08-10,2021-08-04,407.5423,414.85324,421.89825,414.8082275390625
SPY,2021-08-11,2021-08-04,406.148,415.089,422.8001,415.8389587402344
SPY,2021-08-12,2021-08-04,402.99774,411.44678,420.55676,417.0852355957031
SPY,2021-08-13,2021-08-04,402.3512,410.02344,418.4893,417.8442687988281
SPY,2021-08-16,2021-08-04,406.8828,412.15378,418.65802,418.82806396484375
SPY,2021-08-17,2021-08-04,407.31097,417.37424,426.96146,416.0826416015625
SPY,2021-08-18,2021-08-04,406.95554,413.3684,421.08118,411.5285339355469
SPY,2021-08-19,2021-08-18,414.95544,417.43063,420.39554,412.165771484375
SPY,2021-08-20,2021-08-18,413.855,418.72278,423.77814,415.44537353515625
SPY,2021-08-23,2021-08-18,410.6203,416.45987,423.71512,419.0998840332031
SPY,2021-08-24,2021-08-18,413.47485,417.4818,423.75208,419.76519775390625
SPY,2021-08-25,2021-08-18,414.28888,417.26004,420.8764,420.64599609375
SPY,2021-08-26,2021-08-18,413.0283,417.50586,422.91122,418.162841796875
SPY,2021-08-27,2021-08-18,412.5733,420.09656,427.04285,421.901611328125
SPY,2021-08-30,2021-08-18,416.91324,420.16867,423.88385,423.7569274902344
SPY,2021-08-31,2021-08-18,414.45917,418.51804,424.69934,423.1291198730469
SPY,2021-09-01,2021-08-18,416.09894,419.66776,424.1996,423.35406494140625
SPY,2021-09-02,2021-09-01,416.76935,422.53714,426.07953,424.65655517578125
SPY,2021-09-03,2021-09-01,417.74207,422.19955,426.8745,424.5534362792969
SPY,2021-09-07,2021-09-01,414.1488,420.5911,428.5589,423.0354309082031
SPY,2021-09-08,2021-09-01,415.96713,421.87097,428.3866,422.5200500488281
SPY,2021-09-09,2021-09-01,418.0106,422.0966,426.6237,420.71160888671875
SPY,2021-09-10,2021-09-01,415.03702,422.299,429.65097,417.39453125
SPY,2021-09-13,2021-09-01,414.0359,424.09604,433.11078,418.4626770019531
SPY,2021-09-14,2021-09-01,419.91245,424.4296,428.73538,416.2044677734375
SPY,2021-09-15,2021-09-01,417.51376,423.1037,429.37128,419.68084716796875
SPY,2021-09-16,2021-09-01,420.0341,424.84442,429.8641,419.0155944824219
SPY,2021-09-17,2021-09-16,418.993,421.59262,423.92416,414.933837890625
SPY,2021-09-20,2021-09-16,408.14288,417.87985,426.54953,408.01519775390625
SPY,2021-09-21,2021-09-16,413.58905,419.95316,427.87704,407.6297912597656
SPY,2021-09-22,2021-09-16,416.46317,420.84933,426.42987,411.6060791015625
SPY,2021-09-23,2021-09-16,416.95798,419.49823,423.3091,416.607177734375
SPY,2021-09-24,2021-09-16,411.58298,418.50845,426.5459,417.29339599609375
SPY,2021-09-27,2021-09-16,417.44623,425.51233,433.14767,416.0995178222656
SPY,2021-09-28,2021-09-16,416.84158,420.61768,425.0266,407.71441650390625
SPY,2021-09-29,2021-09-16,417.3819,421.16592,426.2797,408.4006042480469
SPY,2021-09-30,2021-09-16,416.46805,421.85828,427.69357,403.40899658203125
SPY,2021-10-01,2021-09-30,404.4665,412.8778,421.57996,408.203125
SPY,2021-10-04,2021-09-30,408.7698,417.33252,425.329,402.9390563964844
SPY,2021-10-05,2021-09-30,408.81406,416.90976,425.6904,407.131591796875
SPY,2021-10-06,2021-09-30,408.73993,416.58047,424.43195,408.82354736328125
SPY,2021-10-07,2021-09-30,404.88632,413.32907,422.67548,412.358154296875
SPY,2021-10-08,2021-09-30,406.1451,416.36395,426.76736,411.6060791015625
SPY,2021-10-11,2021-09-30,399.70572,413.1125,425.90866,408.626220703125
SPY,2021-10-12,2021-09-30,400.8129,408.80057,419.54703,407.6203308105469
SPY,2021-10-13,2021-09-30,405.1846,413.21805,422.0109,409.0868225097656
SPY,2021-10-14,2021-09-30,407.01547,413.02057,419.71472,415.9679870605469
SPY,2021-10-15,2021-10-14,404.73456,412.87775,419.37915,419.1358337402344
SPY,2021-10-18,2021-10-14,396.5914,411.75348,425.0346,420.376708984375
SPY,2021-10-19,2021-10-14,387.66635,402.76382,417.9474,423.6198425292969
SPY,2021-10-20,2021-10-14,393.23215,403.25888,413.50974,425.28375244140625
SPY,2021-10-21,2021-10-14,391.8991,402.97116,415.2771,426.3929748535156
SPY,2021-10-22,2021-10-14,389.59888,403.3083,417.44626,425.9512023925781
SPY,2021-10-25,2021-10-14,391.43015,405.48752,419.31818,428.2354736328125
SPY,2021-10-26,2021-10-14,392.1336,404.89508,417.0764,428.6208190917969
SPY,2021-10-27,2021-10-14,387.65408,402.61536,418.05322,426.7220153808594
SPY,2021-10-28,2021-10-14,392.10898,406.05,419.49173,430.83935546875
SPY,2021-10-29,2021-10-28,414.04526,423.5102,431.21512,431.7135925292969
SPY,2021-11-01,2021-10-28,405.11707,417.524,428.89066,432.4562683105469
SPY,2021-11-02,2021-10-28,393.45563,412.75858,431.93442,434.2046813964844
SPY,2021-11-03,2021-10-28,400.66272,418.43643,435.03827,436.85565185546875
SPY,2021-11-04,2021-10-28,413.9152,421.6369,428.40765,438.91436767578125
SPY,2021-11-05,2021-10-28,409.76285,421.0203,432.71332,440.4372253417969
SPY,2021-11-08,2021-10-28,412.62054,425.29443,437.20828,440.8131408691406
SPY,2021-11-09,2021-10-28,413.3768,425.72607,435.66977,439.3560791015625
SPY,2021-11-10,2021-10-28,397.2328,417.56808,434.72968,435.8216247558594
SPY,2021-11-11,2021-10-28,411.87872,424.15506,433.98163,435.962646484375
SPY,2021-11-12,2021-11-11,437.79025,444.66635,452.31763,439.2527770996094
SPY,2021-11-15,2021-11-11,433.9277,443.42722,454.96957,439.40313720703125
SPY,2021-11-16,2021-11-11,425.40405,438.75604,457.00427,441.1422119140625
SPY,2021-11-17,2021-11-11,434.16025,440.65405,454.30347,440.07061767578125
SPY,2021-11-18,2021-11-11,433.57352,441.8539,454.69675,441.5652160644531
SPY,2021-11-19,2021-11-11,428.8082,444.71942,463.77914,440.77557373046875
SPY,2021-11-22,2021-11-11,434.00055,451.71716,468.60815,439.5347595214844
SPY,2021-11-23,2021-11-11,443.1474,446.9875,462.47354,440.1175842285156
SPY,2021-11-24,2021-11-11,435.40125,442.9931,459.8814,441.2925720214844
SPY,2021-11-26,2021-11-11,442.03027,446.71396,460.84204,431.450439453125
SPY,2021-11-29,2021-11-26,437.65674,445.1236,451.3415,436.7428283691406
SPY,2021-11-30,2021-11-26,432.6571,440.4245,451.1064,428.2449035644531
SPY,2021-12-01,2021-11-26,432.08813,444.42557,456.83243,423.48828125
SPY,2021-12-02,2021-11-26,435.99332,442.69336,450.2718,429.97454833984375
SPY,2021-12-03,2021-11-26,432.86642,441.93527,451.28986,426.2332458496094
SPY,2021-12-06,2021-11-26,428.27017,439.4126,451.75946,431.28118896484375
SPY,2021-12-07,2021-11-26,432.1447,444.48508,456.70667,440.2022399902344
SPY,2021-12-08,2021-11-26,439.02527,444.71326,452.1949,441.3677978515625
SPY,2021-12-09,2021-11-26,439.06995,447.7221,458.4066,438.3878173828125
SPY,2021-12-10,2021-11-26,438.95706,446.02643,455.14035,442.5146484375
SPY,2021-12-13,2021-12-10,433.99493,441.85214,448.2131,438.5946960449219
SPY,2021-12-14,2021-12-10,436.30365,446.21384,453.46753,435.5771484375
SPY,2021-12-15,2021-12-10,434.75623,444.0737,451.99045,442.3830871582031
SPY,2021-12-16,2021-12-10,435.08774,445.41544,453.5096,438.48193359375
SPY,2021-12-17,2021-12-10,436.63693,443.46426,449.20184,433.8152160644531
SPY,2021-12-20,2021-12-10,435.7775,443.90823,451.41565,429.2022705078125
SPY,2021-12-21,2021-12-10,436.65744,443.81604,450.3647,436.824462890625
SPY,2021-12-22,2021-12-10,433.81946,444.2237,452.27435,441.19219970703125
SPY,2021-12-23,2021-12-10,433.59525,446.69238,456.3731,443.9372863769531
SPY,2021-12-27,2021-12-10,437.32022,446.53577,453.11707,450.2198791503906
SPY,2021-12-28,2021-12-27,438.61658,445.38885,450.47208,449.85198974609375
SPY,2021-12-29,2021-12-27,435.6974,443.974,450.59647,450.4275207519531
SPY,2021-12-30,2021-12-27,434.15414,442.53354,448.568,449.1822814941406
SPY,2021-12-31,2021-12-27,437.1706,443.62717,448.2436,448.05023193359375
SPY,2022-01-03,2021-12-27,437.04425,442.9967,447.37323,450.6444396972656
SPY,2022-01-04,2021-12-27,434.91006,443.82275,450.30322,450.4934387207031
SPY,2022-01-05,2021-12-27,437.94556,446.7971,454.2692,441.84307861328125
SPY,2022-01-06,2021-12-27,439.1798,446.76105,452.29346,441.42803955078125
SPY,2022-01-07,2021-12-27,437.59006,445.35394,451.38998,439.68280029296875
SPY,2022-01-10,2021-12-27,438.3712,446.45535,453.02255,439.1357116699219
SPY,2022-01-11,2022-01-10,439.122,449.80884,457.61957,443.13543701171875
SPY,2022-01-12,2022-01-10,439.09668,448.19885,454.92758,444.33343505859375
SPY,2022-01-13,2022-01-10,438.84747,448.32693,458.2362,438.21112060546875
SPY,2022-01-14,2022-01-10,440.93958,450.27655,459.1262,438.39044189453125
SPY,2022-01-18,2022-01-10,437.3357,448.84213,458.51154,430.626708984375
SPY,2022-01-19,2022-01-10,439.67853,447.83643,455.39307,426.1552429199219
SPY,2022-01-20,2022-01-10,432.2081,448.70364,461.46414,421.43853759765625
SPY,2022-01-21,2022-01-10,443.6614,453.83606,463.60712,413.1654052734375
SPY,2022-01-24,2022-01-10,438.9603,454.21234,467.54678,414.9200134277344
SPY,2022-01-25,2022-01-10,439.6251,453.08472,463.59714,409.8543701171875
SPY,2022-01-26,2022-01-25,434.77286,447.20688,455.62665,408.8260192871094
SPY,2022-01-27,2022-01-25,414.3208,440.2537,464.61066,406.80731201171875
SPY,2022-01-28,2022-01-25,433.0356,450.6013,468.203,416.9105224609375
SPY,2022-01-31,2022-01-25,434.98413,450.19977,464.0126,424.4194641113281
SPY,2022-02-01,2022-01-25,430.08517,449.36908,466.06915,427.2872009277344
SPY,2022-02-02,2022-01-25,418.02353,445.7251,471.82034,431.43798828125
SPY,2022-02-03,2022-01-25,436.64447,449.56915,459.81616,421.2970275878906
SPY,2022-02-04,2022-01-25,430.5314,453.91754,472.8262,423.27801513671875
SPY,2022-02-07,2022-01-25,437.6128,455.8446,471.52905,421.9196472167969
SPY,2022-02-08,2022-01-25,433.2763,455.1656,472.83502,425.39111328125
SPY,2022-02-09,2022-02-08,394.2769,430.20877,466.78812,431.61724853515625
SPY,2022-02-10,2022-02-08,381.54074,417.7761,452.85577,423.8628845214844
SPY,2022-02-11,2022-02-08,362.16608,407.65866,450.9688,415.5048522949219
SPY,2022-02-14,2022-02-08,374.26202,416.98654,455.1525,414.14654541015625
SPY,2022-02-15,2022-02-08,386.14203,419.4273,450.4735,420.82537841796875
SPY,2022-02-16,2022-02-08,371.70618,414.08237,455.3239,421.2970275878906
SPY,2022-02-17,2022-02-08,379.50092,426.6374,470.3863,412.29754638671875
SPY,2022-02-18,2022-02-08,366.4709,410.1787,457.50677,409.62786865234375
SPY,2022-02-22,2022-02-08,374.077,419.92896,463.17343,405.2319030761719
SPY,2022-02-23,2022-02-08,370.6824,413.18976,455.95108,398.0436096191406
SPY,2022-02-24,2022-02-23,401.0253,421.67996,443.02423,404.0338439941406
SPY,2022-02-25,2022-02-23,397.81296,428.66592,453.91687,412.9484558105469
SPY,2022-02-28,2022-02-23,396.60773,426.2145,449.8772,411.8919372558594
SPY,2022-03-01,2022-02-23,404.7202,430.1966,452.72952,405.6186828613281
SPY,2022-03-02,2022-02-23,391.78656,424.8236,452.30853,413.08050537109375
SPY,2022-03-03,2022-02-23,369.1378,404.37918,441.18073,411.0240173339844
SPY,2022-03-04,2022-02-23,393.9645,426.3941,457.38992,407.6846008300781
SPY,2022-03-07,2022-02-23,387.05032,421.14572,452.51358,395.6663818359375
SPY,2022-03-08,2022-02-23,412.86395,443.18347,468.68036,392.6665954589844
SPY,2022-03-09,2022-02-23,406.1876,441.99344,473.47723,403.19427490234375
SPY,2022-03-10,2022-03-09,385.72403,405.05115,426.7467,401.3736267089844
SPY,2022-03-11,2022-03-09,380.30328,394.71182,413.91757,396.2701721191406
SPY,2022-03-14,2022-03-09,375.4213,400.25488,425.07416,393.3741149902344
SPY,2022-03-15,2022-03-09,382.8014,408.20898,430.38684,402.02447509765625
SPY,2022-03-16,2022-03-09,383.98987,401.71127,419.9467,410.9391174316406
SPY,2022-03-17,2022-03-09,377.64667,400.56918,425.36975,416.08038330078125
SPY,2022-03-18,2022-03-09,375.63638,404.3845,434.91104,420.6375732421875
SPY,2022-03-21,2022-03-09,369.44205,393.3282,422.09177,420.5146179199219
SPY,2022-03-22,2022-03-09,373.44614,400.2076,425.51263,425.4352111816406
SPY,2022-03-23,2022-03-09,374.3078,393.10516,415.90103,419.9562683105469
SPY,2022-03-24,2022-03-23,402.86893,431.112,453.83304,426.2868347167969
SPY,2022-03-25,2022-03-23,405.77277,433.90854,454.12976,428.36865234375
SPY,2022-03-28,2022-03-23,381.94522,407.2127,427.5996,431.4156188964844
SPY,2022-03-29,2022-03-23,383.96024,417.5083,445.8808,436.7525939941406
SPY,2022-03-30,2022-03-23,397.17215,415.46942,430.01096,434.0557556152344
SPY,2022-03-31,2022-03-23,397.30258,416.76138,434.56244,427.3750305175781
SPY,2022-04-01,2022-03-23,411.3681,438.31058,459.26538,428.5863037109375
SPY,2022-04-04,2022-03-23,405.7811,423.7689,439.80225,432.2577819824219
SPY,2022-04-05,2022-03-23,390.5662,427.40958,457.0772,426.7978515625
SPY,2022-04-06,2022-03-23,416.35052,438.0564,455.76895,422.5301208496094
SPY,2022-04-07,2022-04-06,423.759,437.42865,450.37027,424.65924072265625
SPY,2022-04-08,2022-04-06,420.54446,433.92358,449.69202,423.5237121582031
SPY,2022-04-11,2022-04-06,412.8856,425.81296,447.72467,416.2847595214844
SPY,2022-04-12,2022-04-06,423.18973,432.0552,450.45877,414.7423095703125
SPY,2022-04-13,2022-04-06,418.72574,430.54868,448.12692,419.49249267578125
SPY,2022-04-14,2022-04-06,414.58502,429.7315,450.75494,414.2691345214844
SPY,2022-04-18,2022-04-06,413.54395,431.64572,452.29016,414.43951416015625
SPY,2022-04-19,2022-04-06,428.67776,439.9141,458.81415,421.129638671875
SPY,2022-04-20,2022-04-06,428.05975,440.63614,462.89117,420.81732177734375
SPY,2022-04-21,2022-04-06,426.66412,436.70215,456.23602,414.5246887207031
SPY,2022-04-22,2022-04-21,402.17462,411.9477,423.50995,403.1505126953125
SPY,2022-04-25,2022-04-21,408.36194,420.81985,433.68396,405.4877624511719
SPY,2022-04-26,2022-04-21,415.86505,428.73013,445.30865,393.7445068359375
SPY,2022-04-27,2022-04-21,411.4772,422.17422,436.11545,394.85162353515625
SPY,2022-04-28,2022-04-21,407.90503,423.06403,438.58176,404.8254089355469
SPY,2022-04-29,2022-04-21,398.4619,417.11917,434.82584,389.8647155761719
SPY,2022-05-02,2022-04-21,387.01706,410.2357,435.1502,392.21148681640625
SPY,2022-05-03,2022-04-21,402.322,416.6074,429.92203,394.009521484375
SPY,2022-05-04,2022-04-21,411.06894,426.7098,443.51703,406.0082092285156
SPY,2022-05-05,2022-04-21,401.8254,419.16428,436.5883,391.5775451660156
SPY,2022-05-06,2022-05-05,392.5357,396.5455,407.69455,389.2402038574219
SPY,2022-05-09,2022-05-05,375.7941,392.7744,412.34018,376.77789306640625
SPY,2022-05-10,2022-05-05,375.5509,400.42953,425.704,377.64837646484375
SPY,2022-05-11,2022-05-05,383.05258,396.547,412.97296,371.6489562988281
SPY,2022-05-12,2022-05-05,382.86316,396.08807,413.0302,371.26104736328125
SPY,2022-05-13,2022-05-05,375.07358,397.3778,421.52948,380.1370849609375
SPY,2022-05-16,2022-05-05,373.95175,398.0552,419.48642,378.5947265625
SPY,2022-05-17,2022-05-05,378.6916,382.7428,400.23108,386.3825378417969
SPY,2022-05-18,2022-05-05,376.03534,394.16058,415.44345,370.8067626953125
SPY,2022-05-19,2022-05-05,378.75848,387.60373,404.2021,368.5357666015625
SPY,2022-05-20,2022-05-19,363.2442,386.5466,410.38528,368.6966552734375
SPY,2022-05-23,2022-05-19,293.99866,350.32724,415.31097,375.5949401855469
SPY,2022-05-24,2022-05-19,304.1681,355.25525,407.53482,372.7277526855469
SPY,2022-05-25,2022-05-19,326.6908,367.29776,406.61346,376.020751953125
SPY,2022-05-26,2022-05-19,321.58527,363.0422,402.17178,383.5342102050781
SPY,2022-05-27,2022-05-19,320.86392,367.2914,411.98233,392.9495849609375
SPY,2022-05-31,2022-05-19,333.6158,375.16333,414.58322,390.7447814941406
SPY,2022-06-01,2022-05-19,317.2216,359.06793,402.41736,387.5842590332031
SPY,2022-06-02,2022-05-19,313.0914,367.5904,418.75494,394.9651794433594
SPY,2022-06-03,2022-05-19,304.10278,352.89114,405.6152,388.4832458496094
SPY,2022-06-06,2022-06-03,367.88403,378.50995,391.36337,389.6660461425781
SPY,2022-06-07,2022-06-03,356.64514,381.71802,408.49313,393.40386962890625
SPY,2022-06-08,2022-06-03,351.6934,368.45905,389.59958,389.1266784667969
SPY,2022-06-09,2022-06-03,352.04846,369.86752,390.54285,379.87213134765625
SPY,2022-06-10,2022-06-03,357.70096,369.83997,385.50986,368.8575439453125
SPY,2022-06-13,2022-06-03,357.87567,374.87244,394.94238,354.8526916503906
SPY,2022-06-14,2022-06-03,356.58447,374.42227,393.46304,353.7833251953125
SPY,2022-06-15,2022-06-03,352.373,369.49493,391.00537,358.8269958496094
SPY,2022-06-16,2022-06-03,347.22824,366.19742,390.38232,346.9512634277344
SPY,2022-06-17,2022-06-03,352.70267,371.59897,393.23724,347.69921875
SPY,2022-06-21,2022-06-17,369.67953,392.12576,409.81635,356.4519958496094
SPY,2022-06-22,2022-06-17,345.0009,383.4368,416.91742,355.8058776855469
SPY,2022-06-23,2022-06-17,376.32944,398.3125,419.32623,359.29364013671875
SPY,2022-06-24,2022-06-17,381.20905,401.25656,418.30197,370.7169189453125
SPY,2022-06-27,2022-06-17,370.13934,394.3463,415.4757,369.3009338378906
SPY,2022-06-28,2022-06-17,357.219,389.58914,419.21548,361.7550354003906
SPY,2022-06-29,2022-06-17,368.39728,394.27542,416.76334,361.4604797363281
SPY,2022-06-30,2022-06-17,370.27805,405.28854,432.67786,358.5238342285156
SPY,2022-07-01,2022-06-17,377.07355,410.66528,435.25327,362.31573486328125
SPY,2022-07-05,2022-06-17,359.0321,400.9612,435.6309,363.00006103515625
SPY,2022-07-06,2022-07-05,352.1084,375.49954,398.33282,364.2259521484375
SPY,2022-07-07,2022-07-05,316.18265,349.98068,387.4462,369.6810607910156
SPY,2022-07-08,2022-07-05,311.23373,356.80435,399.3137,369.3769836425781
SPY,2022-07-11,2022-07-05,321.97034,359.09772,395.3655,365.1573791503906
SPY,2022-07-12,2022-07-05,329.57275,356.9305,386.51175,361.92608642578125
SPY,2022-07-13,2022-07-05,325.38617,359.93637,396.48285,360.0253601074219
SPY,2022-07-14,2022-07-05,347.52643,382.82007,417.9279,359.15106201171875
SPY,2022-07-15,2022-07-05,315.76862,345.48975,382.32263,366.0127258300781
